road_id,elevation,elevation_min,elevation_max,slope,terrain_type
R1682,447.56102008599146,429.0195209706334,482.46477194849905,30.0,VERY_STEEP
R1683,414.0972077345332,377.0534863679501,430.42251356330775,2.91,GENTLE
R1684,432.2480563634361,406.04801241993414,476.67223597742446,25.93,VERY_STEEP
R1685,363.2524672741848,315.990690989924,391.1541566928358,23.41,VERY_STEEP
R1686,436.20144822726223,422.6410588314219,482.8823167024845,9.24,MODERATE
R1687,442.2757190513394,411.8146934189597,470.9905155966967,30.0,VERY_STEEP
R1688,398.7061918818936,351.96533066416873,419.7078022395229,9.88,MODERATE
R1689,410.62529377509776,364.46074735591753,426.29844692260474,1.55,FLAT
R1690,426.48098009029957,410.2198115536699,436.63078387875095,0.66,FLAT
R1691,367.48386272604125,342.818354722183,398.7701621254347,8.19,MODERATE
R1692,400.25660764634426,365.49175164447644,414.54287552342123,1.1,FLAT
R1693,389.86630277723134,373.49050738637527,415.53541332247846,30.0,VERY_STEEP
R1694,364.63739921622494,315.9165123343954,398.20826966570837,2.14,GENTLE
R1695,386.75344222915317,340.16346908004675,407.7808781052612,0.2,FLAT
R1696,356.81723093854936,340.13922377717057,373.826202633194,0.19,FLAT
R1697,352.5811906949487,337.73497224450927,393.57005559932236,1.24,FLAT
R1698,363.5166289154823,350.1002896031517,411.3882758067471,0.61,FLAT
R1699,446.31151115891737,399.9337645974521,460.32912787339603,4.67,GENTLE
R1700,404.9529535895017,387.2080011976833,421.17656656490203,0.64,FLAT
R1701,446.582216115322,419.93081897354784,494.98272240543076,30.0,VERY_STEEP
R1702,393.2497878330132,365.2957332069331,404.7611567055031,0.15,FLAT
R1703,381.181613308526,347.2211715399833,430.2869067705449,2.74,GENTLE
R1704,400.6141862840244,387.74477253412743,410.799965607424,0.66,FLAT
R1705,393.951168863291,374.88082416727036,438.8979150893442,1.48,FLAT
R1706,360.56646842617437,313.3068529494173,382.85947566568433,30.0,VERY_STEEP
R1707,414.0826314690206,367.7462271782778,461.62618579611245,30.0,VERY_STEEP
R1708,371.60381825096,330.3521923547323,394.2816297963834,1.41,FLAT
R1709,411.958795489783,401.18274566505437,448.1310483511452,12.18,STEEP
R1710,415.0201092398153,391.93983849997124,428.22141203045277,30.0,VERY_STEEP
R1711,365.20248531286484,330.0841358991485,384.8956777710144,15.86,VERY_STEEP
R1712,356.1349627110668,335.1273542401278,397.08213657023686,30.0,VERY_STEEP
R1713,428.076158606844,381.6926908046929,459.2235927539968,30.0,VERY_STEEP
R1714,395.98004237693203,360.62446390363436,443.0988048484138,12.43,STEEP
R1715,355.8163795505476,342.94011085788975,382.96643588420176,2.44,GENTLE
R1716,449.4866317169767,403.1264081635486,494.2791263495336,8.23,MODERATE
R1717,355.7780560996367,307.46738977258775,383.73627359876616,3.61,GENTLE
R1718,419.5035228858553,406.3950261501863,468.6734540339347,1.71,FLAT
R1719,448.36789252634134,417.07348313188874,496.7612677822964,1.11,FLAT
R1720,373.91801042159256,351.78343913302575,397.08347864383575,1.13,FLAT
R1721,364.2249368687196,338.5113738094635,409.66188368539173,3.72,GENTLE
R1722,362.1384939422429,344.95244522402925,406.04294891086886,1.43,FLAT
R1723,380.32751475675957,347.20463067626304,398.7547306498621,11.64,STEEP
R1724,360.1045811010647,311.78540697110907,395.07619713239546,1.01,FLAT
R1725,419.2161341694132,389.0932301585488,432.12342679300576,1.55,FLAT
R1726,356.2291798130063,342.91259655722706,399.69760863634474,0.73,FLAT
R1727,400.942212814979,366.14215947588264,417.92404815511884,4.01,GENTLE
R1728,449.66968538529767,426.0607656072474,462.50227344072823,0.5,FLAT
R1729,431.39702695060186,387.16001936694994,457.4057907721543,10.43,STEEP
R1730,411.5219438231011,384.13481789044226,444.5988293670868,4.16,GENTLE
R1731,380.62536207866117,362.9117777209714,424.822040421052,4.27,GENTLE
R1732,412.38958362916384,394.745358721518,461.3592846500333,4.2,GENTLE
R1733,402.7041463911652,361.95357916231876,430.2838468939597,13.0,STEEP
R1734,392.60833838903716,371.98483445674276,405.02621530844795,6.43,MODERATE
R1735,363.07103767402,322.38170190765106,403.0356608350548,6.2,MODERATE
R1736,438.6604215240467,420.42492909338273,471.2673517730042,3.89,GENTLE
R1737,394.97846488213224,372.1110101340799,422.89411867591076,0.77,FLAT
R1738,369.4622511820765,340.84277228448855,391.8330063337641,30.0,VERY_STEEP
R1739,386.77593508772895,339.0481010999909,416.8718762014704,0.4,FLAT
R1740,391.4129752528927,344.1437182627397,414.9601594311739,2.65,GENTLE
R1741,432.7537895566874,414.47891453979594,473.03426426658183,3.23,GENTLE
R1742,423.36143805614023,399.0326764064173,455.1171859158459,6.69,MODERATE
R1743,426.93048936413396,410.95451382598304,472.00440033029844,5.55,MODERATE
R1744,351.1031264428647,320.7037232703248,382.8448830288424,30.0,VERY_STEEP
R1745,391.61539981797614,363.19209779018945,411.14589635157336,1.8,FLAT
R1746,398.13441516353237,352.1040086655031,442.17809045281814,19.76,VERY_STEEP
R1747,351.9192276823057,304.7190125706628,384.20798947950743,2.75,GENTLE
R1748,375.9813208745034,350.6386252342117,394.25496240024586,0.73,FLAT
R1749,426.0289823122135,396.3594645914539,460.96929471046235,1.09,FLAT
R1750,363.7109705728999,317.86152060705456,388.01964117059697,0.47,FLAT
R1751,403.5310131452592,361.2627008354567,447.3072376369418,1.74,FLAT
R1752,371.52018720172373,361.37393474793777,399.65217674758543,5.49,MODERATE
R1753,351.2120774643893,328.40969489704605,390.269731788686,30.0,VERY_STEEP
R1754,374.12014575995414,347.2491760825091,387.94159406540365,1.44,FLAT
R1755,447.5873754910054,428.39872414367613,473.4283493430992,0.89,FLAT
R1756,430.153711188299,412.17084655246146,479.48336864719494,1.22,FLAT
R1757,445.95766443210334,434.4462841682762,488.29607601118926,30.0,VERY_STEEP
R1758,398.7854043926362,363.0506153898458,415.18303648731336,5.14,MODERATE
R1759,360.97361986775036,340.4732082484237,382.0841818468406,30.0,VERY_STEEP
R1760,404.79594889736927,392.70206176011675,427.9885812516237,2.35,GENTLE
R1761,395.43773345599607,376.19856103487353,431.4523558758139,30.0,VERY_STEEP
R1762,434.4357082739616,392.35915016051655,474.71549865354785,24.3,VERY_STEEP
R1763,359.80825807842444,315.7486908125626,399.78932243074087,30.0,VERY_STEEP
R1764,398.82411370217784,369.50146389444575,429.21907595443395,19.21,VERY_STEEP
R1765,365.0048664693984,338.36203965305094,407.43768798292444,1.78,FLAT
R1766,382.467592689006,333.35344494893474,409.950715999305,3.0,GENTLE
R1767,423.73570773878,405.71312135525716,438.69093035060246,0.69,FLAT
R1768,397.6018129368766,378.9874416226923,430.17948660302915,0.75,FLAT
R1769,387.58882851457696,365.91414143312096,435.68088389862123,30.0,VERY_STEEP
R1770,389.4476278570035,372.53733512576,431.16737391270397,4.18,GENTLE
R1771,395.9446768405987,370.7700529124312,429.0927027482884,30.0,VERY_STEEP
R1772,428.50165438370567,382.06828530411553,464.3738807976695,6.16,MODERATE
R1773,439.20846889402344,404.59455526888047,486.43094997544637,30.0,VERY_STEEP
R1774,445.5334686503928,419.0556067059023,472.6671804277912,4.82,GENTLE
R1775,428.69033862552953,381.3139068426809,451.94610418323504,30.0,VERY_STEEP
R1776,381.54068957480126,369.60212027576836,430.6303521748192,6.62,MODERATE
R1777,418.8134706086542,400.4024234925797,463.3511959490675,25.84,VERY_STEEP
R1778,393.7603124055392,361.12476820146884,416.6820557902833,14.86,STEEP
R1779,375.4670622046051,340.84495727687795,404.01828609904203,6.18,MODERATE
R1780,434.0871579425923,422.50485768008775,460.69028310290423,1.04,FLAT
R1781,353.8426348962325,327.7210845799472,369.8064620430898,1.14,FLAT
R1782,440.17619921354236,404.21004062030744,488.4889721660727,6.8,MODERATE
R1783,396.14774646247344,358.22492460633737,422.3202437112638,12.93,STEEP
R1784,413.72014768082806,378.1945515801773,458.7333109863444,16.25,VERY_STEEP
R1785,415.93539222057825,393.1128632461413,433.50964132780484,30.0,VERY_STEEP
R1786,439.51177407065364,425.77096912673727,471.4266064961424,30.0,VERY_STEEP
R1787,413.66696821672076,386.5824703599474,424.62542362169154,0.76,FLAT
R1788,411.3933584760062,396.24318098128396,451.96217782969853,30.0,VERY_STEEP
R1789,356.665204056069,308.76025771524235,389.90175998592014,30.0,VERY_STEEP
R1790,401.8408021945204,372.83396755361525,436.8643855333105,26.9,VERY_STEEP
R1791,365.0169000817042,342.3265331074295,377.0857353838903,4.51,GENTLE
R1792,423.7433768721486,383.0912140273926,442.1849100804932,30.0,VERY_STEEP
R1793,401.22219208126745,371.3042483779769,414.19542697541067,30.0,VERY_STEEP
R1794,418.0227779208353,395.62141696033734,439.5793505529878,6.76,MODERATE
R1795,354.16729006023843,311.68858036460637,389.26485036752445,4.76,GENTLE
R1796,358.47920160458034,313.79311556453547,391.1266409772754,30.0,VERY_STEEP
R1797,421.63233880626825,384.71201215472115,456.11833167080385,19.12,VERY_STEEP
R1798,357.20843359986736,345.32985670356067,389.17848445498316,30.0,VERY_STEEP
R1799,357.12567277652585,324.47275756986454,378.0468246035602,30.0,VERY_STEEP
R1800,351.2108475234887,310.67905104359744,370.9911474172657,3.27,GENTLE
R1801,445.650139829948,430.1900193466047,461.13252717141125,30.0,VERY_STEEP
R1802,423.7508359459007,404.60400589051653,467.7136709420404,30.0,VERY_STEEP
R1803,385.3251408502064,340.02533664748097,419.9843151918562,30.0,VERY_STEEP
R1804,379.6535581287655,368.8486892546425,397.1139986289279,30.0,VERY_STEEP
R1805,384.970322974585,344.86123746154595,402.05869816743456,12.06,STEEP
R1806,427.4653531181182,398.51442141754126,472.38677717916363,30.0,VERY_STEEP
R1807,416.13706110704146,388.26617475345716,455.8462956575742,6.8,MODERATE
R1808,368.5195567867468,358.23569548695133,404.8955199829617,7.12,MODERATE
R1809,367.4109335334084,324.6350042947487,393.6854978349804,10.61,STEEP
R1810,359.8395649713397,335.44656894587706,380.31858754248043,1.63,FLAT
R1811,416.0302719701338,384.3996467181121,465.2083024946468,0.76,FLAT
R1812,426.4372662221736,389.3452387687472,468.3268492230856,1.64,FLAT
R1813,376.5046428325004,338.39945977498377,398.57581175795144,1.21,FLAT
R1814,352.0944961030913,303.85529375004836,395.99708795423106,1.45,FLAT
R1815,358.21716674764275,326.9635686181784,398.57444469223003,0.8,FLAT
R1816,446.78600348450306,420.79722144552596,468.669225479623,0.9,FLAT
R1817,379.544477747742,331.3963326880737,406.60659191740757,0.73,FLAT
R1818,426.92231478381336,391.2379053827925,444.36045259945445,30.0,VERY_STEEP
R1819,412.46635688542636,390.54034263436415,426.9084546605507,1.3,FLAT
R1820,388.1939639652896,373.13539414914675,427.10444527887745,30.0,VERY_STEEP
R1821,370.5687262195555,326.86654616094825,391.2692005137102,13.57,STEEP
R1822,362.1386418159407,337.6513777041746,404.9410164457908,1.18,FLAT
R1823,411.50129680388665,375.0825079493094,461.3256452644637,30.0,VERY_STEEP
R1824,427.4633780637788,398.63072128914285,440.5281706209648,0.7,FLAT
R1825,414.39042535411306,396.4332341623115,443.3118303574611,5.43,MODERATE
R1826,403.03021332491585,368.9627489800972,445.112715697348,15.15,VERY_STEEP
R1827,354.19512234316363,341.76779958513634,395.75315820481296,5.46,MODERATE
R1828,446.8488777594384,420.3151793645907,487.2487640926771,7.18,MODERATE
R1829,429.87141916545744,398.0068215789106,453.8312165775339,1.36,FLAT
R1830,379.28220367009646,351.8403247053533,407.43633389749857,0.8,FLAT
R1831,447.99703293588504,408.0501459258454,481.79576722954386,1.06,FLAT
R1832,410.1881589636322,367.0711607818197,459.14578230656247,2.29,GENTLE
R1833,408.24226582072464,367.3925428593975,431.34415665826435,1.52,FLAT
R1834,424.8073179429532,413.25480003048114,471.7330734516275,1.7,FLAT
R1835,431.17697880901375,413.41182799117485,451.95125553623353,2.65,GENTLE
R1836,415.64786073315025,384.1835603625993,465.21083935209845,11.63,STEEP
R1837,362.80957463662,315.416693018868,399.6201221097237,7.95,MODERATE
R1838,383.82675059944984,340.42847959736514,412.3672098137919,3.15,GENTLE
R1839,442.80836403260497,399.1069836985329,477.34398115514915,30.0,VERY_STEEP
R1840,372.4615611843852,350.3332334339982,393.36280794599344,4.96,GENTLE
R1841,387.21670238375134,360.03878650060324,408.18365668421,30.0,VERY_STEEP
R1842,393.2076882944196,364.3794504017821,407.7498700481593,0.44,FLAT
R1843,393.94049896944523,377.6456356354488,408.50251087766117,1.22,FLAT
R1844,411.29395824945254,400.0512330396743,435.200827908209,0.29,FLAT
R1845,444.30758377447074,396.4314677960501,484.8218028903256,0.73,FLAT
R1846,374.0692711832505,354.4407677567103,408.38811788717703,0.42,FLAT
R1847,362.1501376300918,342.5521814811466,376.2535200433326,0.18,FLAT
R1848,369.74704898599373,356.41188683524337,413.83650998503015,3.34,GENTLE
R1849,438.6924900209269,391.5521799431758,472.74719510052955,2.02,GENTLE
R1850,414.5810812655206,381.3915966679297,463.01530433691175,0.85,FLAT
R1851,378.590678923916,341.9092046389019,415.3980976203643,30.0,VERY_STEEP
R1852,431.5946938968617,385.1316184063396,448.60168844502897,22.98,VERY_STEEP
R1853,436.1369996363436,412.312192880312,465.08833412865647,30.0,VERY_STEEP
R1854,434.6514338690278,399.7911414235044,470.59133777091597,2.44,GENTLE
R1855,441.89265336395545,430.34067517479997,453.02324140595454,2.27,GENTLE
R1856,375.2241020173362,357.753200888091,385.8205125835285,0.96,FLAT
R1857,425.50419287462785,382.25436067103016,440.68031289857055,30.0,VERY_STEEP
R1858,396.053949727414,355.38321547388057,416.12052712923287,2.72,GENTLE
R1859,434.19985528900617,410.1741476307203,461.3818202298332,26.06,VERY_STEEP
R1860,422.8490677161613,397.7766426051928,452.34668666655284,10.24,STEEP
R1861,427.64474464997244,396.30256730782924,443.1658490074883,30.0,VERY_STEEP
R1862,415.61618376810713,405.6065435807018,452.5518469327404,2.79,GENTLE
R1863,367.7428769469707,348.09310350544956,401.58839941483205,30.0,VERY_STEEP
R1864,404.50269188969384,386.1734195453653,426.28125584334026,2.22,GENTLE
R1865,448.4669739524508,428.4476560824603,459.0133692898625,4.3,GENTLE
R1866,443.7388066497119,401.5025729483742,456.8447232638435,2.71,GENTLE
R1867,354.31737357970115,333.1304193178434,379.98516460013474,2.74,GENTLE
R1868,366.4814815729437,348.8206286909378,382.64045561957107,9.55,MODERATE
R1869,363.1728773454562,333.00233891373495,388.24566159137504,18.42,VERY_STEEP
R1870,422.59799099852955,377.9721895436203,457.7252951789438,9.84,MODERATE
R1871,431.7785329856945,412.1245448321945,463.66803010086585,2.77,GENTLE
R1872,371.3511366310672,358.20968691935525,390.59817195656296,0.83,FLAT
R1873,400.5852692951829,376.3290798611963,424.338168945533,11.17,STEEP
R1874,434.07030280112,394.1642298185209,468.63155073906603,30.0,VERY_STEEP
R1875,423.28015447662506,391.2525326888333,467.714355598363,14.11,STEEP
R1876,404.2237205491848,361.5519857662109,444.35225809873987,30.0,VERY_STEEP
R1877,409.0347690458773,360.6510831415079,441.1707701192139,1.01,FLAT
R1878,400.836054691628,359.1295556215633,425.3277746242875,30.0,VERY_STEEP
R1879,379.75484513188206,345.6027219781319,404.35689623355427,12.9,STEEP
R1880,406.5021992859016,376.76853576380637,451.6788916964774,30.0,VERY_STEEP
R1881,418.8885302050091,407.2857667510784,430.45827324663094,1.34,FLAT
R1882,437.33229158608077,387.9594124335191,486.8515973628912,30.0,VERY_STEEP
R1883,413.6291353979248,388.2898904949231,450.2041518319873,30.0,VERY_STEEP
R1884,426.1121537043158,410.02302514764114,463.3576616672114,30.0,VERY_STEEP
R1885,366.0071634954573,329.338809279599,377.527076987647,7.31,MODERATE
R1886,396.155747441979,374.7842158781606,430.37691843762985,5.91,MODERATE
R1887,350.93316198270935,317.50203114546747,380.32428438632724,15.58,VERY_STEEP
R1888,374.6678864521623,341.1971701383786,388.89904272792495,0.77,FLAT
R1889,422.6461715113005,394.81697867518574,443.76305194207487,0.79,FLAT
R1890,449.1809951349363,405.7362505131346,494.7935733834824,30.0,VERY_STEEP
R1891,359.9178099587216,339.3191274965039,391.9173465933597,10.82,STEEP
R1892,390.1494315861288,362.20412792141946,416.68609459308516,1.36,FLAT
R1893,430.0070968699159,398.49941172627706,442.91438310354835,3.31,GENTLE
R1894,370.4035634628899,333.85857463219793,408.9684245589821,30.0,VERY_STEEP
R1895,405.5084949302286,364.149620910005,443.6225278660699,1.48,FLAT
R1896,423.3071296029675,397.5148382878373,457.86887388187006,0.55,FLAT
R1897,411.5985450260179,375.75666726215405,442.00905087484387,30.0,VERY_STEEP
R1898,368.80247346154164,352.77803533880086,396.15384954983654,16.63,VERY_STEEP
R1899,385.5384568685739,338.2325328468748,419.2693005880936,5.04,MODERATE
R1900,428.37917844853973,403.0568261916996,447.714996517676,0.33,FLAT
R1901,405.42265141320166,366.2417945341441,453.07301398030756,12.28,STEEP
R1902,350.5229613542913,339.70931807900416,384.07474252150047,30.0,VERY_STEEP
R1903,426.0990760028094,407.8915902866171,448.5467737769845,12.26,STEEP
R1904,353.5311354940239,324.0478337210808,381.51832952943016,30.0,VERY_STEEP
R1905,424.57337827312324,379.4432795638294,466.80076982819895,7.42,MODERATE
R1906,370.2480560165237,339.1578500184966,386.7126984457356,0.15,FLAT
R1907,445.807348011938,398.61252872018287,467.52077291034846,0.22,FLAT
R1908,386.79407513020845,357.4421992668966,423.9743960396707,30.0,VERY_STEEP
R1909,382.6931616338079,353.07519776436993,405.31272989309684,0.71,FLAT
R1910,364.88880503324447,350.09893349322317,406.5888723077031,4.48,GENTLE
R1911,380.5604215490215,338.4541717829327,395.77856103611595,1.47,FLAT
R1912,437.66507618282003,417.7864596841375,478.1725230010044,30.0,VERY_STEEP
R1913,449.63343376272474,403.64893418783214,462.36750235674737,12.57,STEEP
R1914,386.83095305068485,340.397984237469,397.3346575573846,30.0,VERY_STEEP
R1915,394.86106309545426,347.1286586204883,440.79000384874075,30.0,VERY_STEEP
R1916,422.2070938202737,391.3978742561501,455.46066249756564,4.7,GENTLE
R1917,438.61957804650746,401.5358266551617,462.69265392997994,3.74,GENTLE
R1918,409.3044334186784,368.16379821621183,428.6082188972324,30.0,VERY_STEEP
R1919,389.15256981778293,373.9119850717643,423.82800114821555,3.84,GENTLE
R1920,391.2621840848624,357.2238962849625,421.6222714263319,30.0,VERY_STEEP
R1921,419.5618146496807,408.1898985975482,469.2257256708801,6.44,MODERATE
R1922,350.32182636042785,320.4191830248788,399.65046582657766,7.29,MODERATE
R1923,411.95893374598404,395.7652264811749,447.3599163916484,30.0,VERY_STEEP
R1924,385.54930104413575,368.23238400565236,413.26412128837137,14.97,STEEP
R1925,429.4197331277084,404.81783046000436,459.0653718930949,1.38,FLAT
R1926,359.2990639823132,332.0015773136531,396.59822663178767,1.26,FLAT
R1927,408.82022669483905,373.89332971355157,422.8832084642543,1.01,FLAT
