node_id,latitude,longitude
N003112,2891970.737585,378740.385057
N003113,2891947.899788,378719.866099
N003114,2890214.231168,378705.27332
N003115,2890787.089752,380864.652412
N003116,2890940.948298,381581.364866
N003117,2892247.857147,381644.047838
N003118,2890567.157875,380696.544959
N003119,2890770.639349,380851.473274
N003120,2890484.673742,380625.865134
N003121,2889914.948418,379959.381038
N003122,2889909.770175,379958.753281
N003123,2889232.563014,379857.174324
N003124,2888746.540378,379799.324815
N003125,2888926.705228,380909.163977
N003126,2891964.739624,378740.948972
N003127,2891686.482209,379021.64122
N003128,2890545.932315,379598.231007
N003129,2891310.093774,379218.31734
N003130,2891373.620748,379187.312608
N003131,2891492.14,379129.484015
N003132,2891661.501699,379046.824108
N003133,2893977.102363,378233.247821
N003134,2893256.205472,378454.190738
N003135,2768718.631837,443369.551199
N003136,2768876.521291,445560.940056
N003137,2756313.534575,477757.333886
N003138,2756290.653576,477746.472367
N003139,2757177.63483,476264.096213
N003140,2759040.375693,475373.469522
N003141,2759038.471415,475385.661387
N003142,2757190.555861,476264.663786
N003143,2782173.32287,352698.546538
N003144,2782148.718438,352723.354052
N003145,2783786.743321,354017.656679
N003146,2782285.622797,352741.060063
N003147,2783897.558488,354529.12581
N003148,2783934.722744,354641.651742
N003149,2783799.686212,354013.037679
N003150,2784028.51209,354036.334851
N003151,2786199.587997,389060.98132
N003152,2788140.818244,388612.521491
N003153,2786186.244294,389079.706941
N003154,2786624.136613,389937.263036
N003155,2787666.205631,390855.602174
N003156,2787608.260419,390982.228309
N003157,2785587.052247,392522.635067
N003158,2785528.611569,392516.740156
N003159,2785509.230352,392546.084396
N003160,2785378.400342,393298.311083
N003161,2785377.097272,393304.87162
N003162,2788289.484381,389971.912067
N003163,2788288.80654,389957.185735
N003164,2787692.239476,390755.714152
N003165,2800723.999619,358373.447545
N003166,2800371.516336,357972.259107
N003167,2889678.906802,397345.780815
N003168,2892421.547489,397306.452439
N003169,2888208.001026,396690.859769
N003170,2882946.133662,387104.374255
N003171,2897678.735094,440399.670609
N003172,2897687.494295,440397.552702
N003173,2897710.751913,440392.833714
N003174,2898319.663043,439960.113802
N003175,2895736.236622,440664.973236
N003176,2891715.244523,440977.000567
N003177,2866870.110845,499396.416036
N003178,2864007.340577,498313.01015
N003179,2866016.283709,497252.172701
N003180,2866632.384481,495870.325309
N003181,2826323.93692,404714.83214
N003182,2895646.311824,375823.135884
N003183,2895826.25617,375603.965306
N003184,2878909.86009,485213.501768
N003185,2878376.873257,485288.37187
N003186,2878863.864284,485119.159075
N003187,2878434.389099,484981.111503
N003188,2867869.293448,474634.161213
N003189,2867931.113767,473765.21202
N003190,2868862.716431,474447.855773
N003191,2868084.549349,473402.151655
N003192,2865648.098455,472722.826296
N003193,2871069.731791,474154.998102
N003194,2868861.145265,474635.418082
N003195,2872316.792997,385632.193676
N003196,2873122.657562,389934.826612
N003197,2889875.487445,374978.513509
N003198,2754974.89052,384169.276212
N003199,2754989.291554,384141.267189
N003200,2746314.033706,398773.984891
N003201,2745486.117058,401802.599082
N003202,2744738.526261,402521.724091
N003203,2894521.052626,376935.343505
N003204,2894558.000458,376899.717919
N003205,2895985.69629,380508.242517
N003206,2896048.011192,381926.966266
N003207,2895967.26446,382997.735706
N003208,2895980.193338,382990.136379
N003209,2898540.61967,373112.683535
N003210,2890220.942284,301274.900842
N003211,2887625.418735,334104.415936
N003212,2870132.987953,499420.464817
N003213,2869771.345712,500573.33354
N003214,2869619.238617,495492.195678
N003215,2872609.680997,497514.547758
N003216,2872136.638214,502469.194895
N003217,2869874.294282,498109.134503
N003218,2859377.240775,491344.508547
N003219,2856988.564291,499881.439417
N003220,2870881.372239,495283.020112
N003221,2871730.277711,490905.263068
N003222,2870919.299699,495288.6802
N003223,2873554.809184,495420.270743
N003224,2875852.131014,500670.842
N003225,2878787.42578,495695.130006
N003226,2870934.83154,495272.947861
N003227,2881164.271265,490769.481142
N003228,2870926.330723,495261.18139
N003229,2881160.095544,490754.752906
N003230,2870536.911478,495487.795699
N003231,2876157.990771,502169.745344
N003232,2871076.802535,475596.313818
N003233,2870194.551509,476276.963506
N003234,2870182.970134,476318.492654
N003235,2869546.618162,476023.694824
N003236,2870422.276289,476032.284499
N003237,2868866.015218,475845.389133
N003238,2868855.013758,478521.825248
N003239,2866115.76924,480087.006674
N003240,2883095.405732,327975.856158
N003241,2879026.554664,330973.817999
N003242,2883802.318402,331927.006159
N003243,2882952.983663,330452.639947
N003244,2882253.509215,335036.766509
N003245,2884207.070606,332127.86776
N003246,2881150.821175,335550.618516
N003247,2885869.203721,333526.769559
N003248,2881159.193658,335574.624289
N003249,2877203.424263,337281.927055
N003250,2873197.744864,342109.337016
N003251,2876564.813402,344011.566757
N003252,2877049.817704,348931.138632
N003253,2877336.544727,347186.672091
N003254,2880492.535938,350962.89577
N003255,2874286.475793,350745.963538
N003256,2876173.108255,353376.216576
N003257,2880702.300571,351096.954911
N003258,2873937.81076,350823.094791
N003259,2875036.746393,347797.557626
N003260,2875420.825203,352855.065449
N003261,2872361.12975,348315.136528
N003262,2881300.187058,348577.972058
N003263,2880568.503496,351009.099436
N003264,2887273.26146,349791.844303
N003265,2881065.978613,348491.239595
N003266,2882610.586398,349417.431267
N003267,2881240.028755,349092.919793
N003268,2882615.618439,348797.479867
N003269,2882140.170882,351026.197158
N003270,2882615.836626,352250.676273
N003271,2880035.167475,357698.22805
N003272,2747930.791594,438381.814645
N003273,2747911.414619,438327.094695
N003274,2747808.337531,438740.745844
N003275,2856772.600161,491998.469589
N003276,2854547.879849,493137.848449
N003277,2851651.449024,500203.780128
N003278,2855752.416188,499253.41924
N003279,2850276.38472,493532.361587
N003280,2849345.807871,495524.096598
N003281,2853073.291311,493596.798487
N003282,2850101.549797,505357.775913
N003283,2869625.580913,460565.320824
N003284,2848509.22731,450281.781895
N003285,2853892.501786,452747.821605
N003286,2869660.890998,460567.529676
N003287,2869650.366372,460594.582273
N003288,2874041.364368,462461.388691
N003289,2874359.443508,463346.178426
N003290,2878398.6205,467980.676174
N003291,2874019.854349,462501.133971
N003292,2874055.146974,462501.855656
N003293,2872431.383953,459424.692622
N003294,2874616.173116,455777.540274
N003295,2873473.48533,458170.99518
N003296,2873055.260044,454655.234975
N003297,2874585.359636,455768.808419
N003298,2867604.802293,488761.406653
N003299,2874918.433176,490584.487384
N003300,2897574.171434,431147.171932
N003301,2900083.392235,428433.02093
N003302,2893660.05616,499774.276121
N003303,2897192.518599,495823.036229
N003304,2893619.533741,499798.400944
N003305,2847991.855273,390801.701548
N003306,2848203.003735,394331.193556
N003307,2849874.253784,397788.94245
N003308,2852100.101333,400976.399979
N003309,2852452.550505,403008.882492
N003310,2853673.659007,406527.101669
N003311,2883342.39788,416463.149662
N003312,2884191.182396,416513.058631
N003313,2884226.950891,416500.144418
N003314,2887695.662733,416395.686307
N003315,2865153.167369,412678.420664
N003316,2870401.206326,413761.985526
N003317,2871686.15276,414611.862716
N003318,2873503.227226,415212.210498
N003319,2874560.226159,414579.851819
N003320,2875098.571338,413389.615634
N003321,2882140.42252,415872.242519
N003322,2877030.560522,413468.351773
N003323,2879398.933092,414609.91838
N003324,2868940.602759,429795.597807
N003325,2869546.150918,429877.364049
N003326,2869943.842782,430237.347063
N003327,2870115.610445,432875.602407
N003328,2868848.71865,429715.886135
N003329,2869932.68158,429925.361072
N003330,2869946.640052,429961.953252
N003331,2879695.425918,427324.761968
N003332,2868018.783967,429577.485339
N003333,2868683.181558,429478.11754
N003334,2868879.434617,429715.009282
N003335,2868898.336642,429375.400534
N003336,2868667.140261,429604.738847
N003337,2857319.435276,421205.726054
N003338,2887190.582489,387628.317025
N003339,2880907.771247,386731.131059
N003340,2884240.366421,337426.854423
N003341,2883198.422534,337395.962708
N003342,2884206.964681,336082.589083
N003343,2884248.108811,337412.782428
N003344,2884331.452092,334258.601846
N003345,2881938.178736,338405.15134
N003346,2886757.413057,338055.235021
N003347,2884792.278604,337147.906205
N003348,2884156.780284,345870.098948
N003349,2884842.67506,345895.176417
N003350,2882153.24122,339216.884689
N003351,2884136.382597,342017.760774
N003352,2887022.532481,342630.924998
N003353,2886914.027383,342612.607689
N003354,2888408.24076,342208.680788
N003355,2887585.216304,342524.038606
N003356,2885067.703364,342188.738342
N003357,2885189.49214,341763.798223
N003358,2886591.087601,342634.245511
N003359,2884746.140527,342756.520836
N003360,2882619.937102,349393.383286
N003361,2883358.97205,349360.620709
N003362,2883602.049963,348765.438359
N003363,2883185.264594,349166.946426
N003364,2885106.934614,348716.612644
N003365,2886265.850348,348215.959228
N003366,2880963.889175,348408.450294
N003367,2874553.112817,347527.323246
N003368,2872091.926779,435642.055716
N003369,2878628.016828,437703.407569
N003370,2870336.418387,433951.772416
N003371,2870348.094948,433966.469726
N003372,2843584.26318,401176.17391
N003373,2841129.973812,403552.445112
N003374,2846014.904069,413852.842456
N003375,2843691.671589,400764.521754
N003376,2897357.226393,350104.444441
N003377,2899577.267245,353097.513247
N003378,2850540.433078,413975.367448
N003379,2842508.509922,415032.210871
N003380,2842495.544255,415040.335849
N003381,2839652.2098,415517.652359
N003382,2889891.293605,378734.670369
N003383,2889860.193599,378736.580351
N003384,2888584.411789,378847.826637
N003385,2896867.989088,375136.582869
N003386,2896623.844588,374684.028339
N003387,2896563.481274,374630.453841
N003388,2895895.059924,440678.560329
N003389,2895084.998337,421697.77082
N003390,2895353.657971,421742.344871
N003391,2894547.111233,434898.926394
N003392,2894229.05285,434885.008611
N003393,2894353.003556,435291.315182
N003394,2894252.573781,435364.422549
N003395,2897219.655337,438651.306052
N003396,2898349.385095,442411.841673
N003397,2897228.127049,438644.471691
N003398,2898356.331887,442401.282113
N003399,2839562.181155,415423.659211
N003400,2836633.688103,416496.317048
N003401,2862371.364474,434474.133194
N003402,2865147.782704,434736.485154
N003403,2847612.753778,417449.224616
N003404,2847344.573418,415258.890511
N003405,2822738.160977,415034.813136
N003406,2833040.507487,423887.176523
N003407,2836271.262856,422861.470708
N003408,2865227.180182,434890.222625
N003409,2864106.939441,441316.541776
N003410,2865696.302894,434303.256573
N003411,2845265.941127,439172.931337
N003412,2744110.986712,444717.087136
N003413,2743326.35932,447409.238319
N003414,2748266.325099,441107.67702
N003415,2745345.376075,441306.987041
N003416,2748384.120025,448809.206556
N003417,2744567.986797,447581.655961
N003418,2865383.519404,434450.485873
N003419,2865157.061185,434710.207675
N003420,2865389.59809,434428.590285
N003421,2865373.565766,434423.311725
N003422,2864091.816357,442270.54575
N003423,2864564.005694,443716.599198
N003424,2872546.943026,459045.393613
N003425,2875875.520272,459853.499066
N003426,2871176.408255,489454.721838
N003427,2867310.611104,495170.478235
N003428,2867740.60551,492252.442213
N003429,2865808.382596,494278.432291
N003430,2868034.773258,490903.770636
N003431,2869854.537252,491407.226405
N003432,2866616.246365,494817.054394
N003433,2866511.896938,495247.608606
N003434,2877946.134465,498813.33424
N003435,2881816.367332,503711.959571
N003436,2878863.552643,496152.218839
N003437,2881245.718573,496674.213655
N003438,2878882.217119,491605.584288
N003439,2878561.99801,499182.795585
N003440,2865594.040391,482083.804754
N003441,2866112.642385,483246.568168
N003442,2859965.385688,484722.035081
N003443,2866010.039377,482851.777936
N003444,2889666.9274,419250.689853
N003445,2889014.426375,419165.190132
N003446,2888865.311218,408982.84241
N003447,2888711.623512,407629.110401
N003448,2888724.126192,407632.528922
N003449,2888880.273822,408987.736665
N003450,2889176.84567,395888.140549
N003451,2889508.466135,390938.100537
N003452,2889492.708953,391460.693891
N003453,2889480.058244,391460.84833
N003454,2889494.083737,390949.269231
N003455,2889607.350466,397336.357026
N003456,2889159.500652,396198.603336
N003457,2889171.819908,396198.31164
N003458,2889643.383368,397344.580585
N003459,2864567.433197,443844.749184
N003460,2867163.433812,447733.043155
N003461,2805338.359631,435750.570073
N003462,2801159.389534,449354.925938
N003463,2869984.614498,476853.067388
N003464,2869516.537137,476857.477608
N003465,2869588.778816,478413.700365
N003466,2870274.632669,477494.096937
N003467,2871071.861315,477717.458281
N003468,2876455.008921,337800.606285
N003469,2877225.48869,337292.983932
N003470,2872972.338004,479693.076056
N003471,2875239.826239,479706.271664
N003472,2875651.19106,479867.886339
N003473,2873234.658782,480096.013496
N003474,2875481.204555,480867.403106
N003475,2861603.041266,483695.82166
N003476,2847565.728052,481396.460119
N003477,2880317.275403,440551.713745
N003478,2878886.224137,438276.702719
N003479,2752429.391113,385793.326236
N003480,2875922.198473,478339.892995
N003481,2873234.495902,478497.14096
N003482,2861611.023672,483670.735066
N003483,2864529.444885,480649.323697
N003484,2860983.439736,480474.441514
N003485,2747218.719702,437050.337268
N003486,2747235.435481,436998.091471
N003487,2747313.043207,436097.292782
N003488,2748323.851383,441411.269731
N003489,2747798.883226,440021.304801
N003490,2747281.996589,435974.99321
N003491,2747236.652073,436065.492659
N003492,2745714.857406,427930.635013
N003493,2748391.893282,427856.473947
N003494,2747591.482535,425518.512803
N003495,2746235.938396,427388.804866
N003496,2744203.713678,427851.170892
N003497,2741152.820884,429641.789082
N003498,2739816.033972,431832.200293
N003499,2747922.088416,434850.728654
N003500,2746546.790728,434865.235655
N003501,2747883.650385,433669.991865
N003502,2749096.155942,433760.911292
N003503,2748672.429211,430487.901112
N003504,2748638.754678,430490.135873
N003505,2749467.991023,430907.856004
N003506,2749190.343749,433816.659953
N003507,2871295.624367,477812.394671
N003508,2871665.188014,477799.265467
N003509,2872512.01597,478253.685839
N003510,2858717.093543,489453.964655
N003511,2860683.917803,491206.120508
N003512,2858914.973053,488920.036062
N003513,2858470.362044,489934.420485
